T,P,TC,SV,Idx
273.15,17.7,0.029131532,397.4392811,54.33950291
273.15,17.7,0.029302746,400.528355,54.14371597
273.15,17.7,0.029429864,404.4347809,53.77225875
273.15,17.7,0.029416856,406.5755444,53.70378277
273.15,17.7,0.029420708,406.9234202,53.86364406
273.15,17.7,0.029387894,407.7644665,53.81507518
273.15,17.7,0.029385205,404.9311617,53.8328787
273.15,17.7,0.029231704,401.7588396,54.07145786
273.15,17.7,0.029135931,398.264714,54.17982199
273.15,17.7,0.029074881,398.8363012,54.16799074
273.15,17.7,0.029091396,402.6731753,54.19140811
273.15,17.7,0.029172282,399.0819403,54.20337082
273.15,17.7,0.029226036,404.0922169,54.15899537
273.15,17.7,0.029171872,401.667748,54.02018201
273.15,17.7,0.029258116,401.2011786,54.17131143
273.15,17.7,0.029137434,395.8383509,54.34539627
273.15,17.7,0.029126069,404.1121078,54.21269047
273.15,17.7,0.029495558,408.9319985,53.6283624
273.15,17.7,0.028869891,397.2628965,54.29645962
273.15,17.7,0.029342199,403.2285614,53.8297717
273.15,17.7,0.029751053,411.2565427,53.35479396
273.15,17.7,0.029223974,401.3541448,54.06133378
273.15,17.7,0.029224954,402.3341481,54.10514184
273.15,17.7,0.029149028,401.5193122,54.10695829
273.15,17.7,0.029494693,407.4811839,53.54550225
273.15,17.7,0.029317187,405.7573725,53.88368318
273.15,17.7,0.029122412,402.1781889,54.16930681
273.15,17.7,0.029132018,403.6497585,54.1599876
273.15,17.7,0.029239865,404.370598,53.88655381
273.15,17.7,0.029066146,400.9214833,54.0309711
273.15,17.7,0.029317232,403.2276131,53.94154848
273.15,17.7,0.029440411,407.7080853,53.86135859
273.15,17.7,0.029032375,401.5254088,54.13770147
273.15,17.7,0.029259145,401.0628452,54.17720736
273.15,17.7,0.029161281,399.2572257,54.18146479
273.15,17.7,0.029051229,400.5235568,54.12437453
273.15,17.7,0.029235328,402.1070901,53.99198916
273.15,17.7,0.02973032,409.033535,53.43494147
273.15,17.7,0.029134026,398.7495034,54.1759499
273.15,17.7,0.029260781,406.8321945,54.02168452
273.15,17.7,0.029335683,403.7863033,53.90608308
273.15,17.7,0.029593084,407.1941583,53.56775937
273.15,17.7,0.029233936,398.3594918,54.18773837
273.15,17.7,0.029676538,410.1131423,53.40338136
273.15,17.7,0.029145651,399.4119848,54.14526242
273.15,17.7,0.029189599,399.8142823,54.21543542
273.15,17.7,0.029277342,399.9496554,54.07494724
273.15,17.7,0.029341521,405.140574,53.79528934
273.15,17.7,0.029437401,406.213691,53.63933355
273.15,17.7,0.02917503,396.291702,54.31040342
273.15,17.7,0.028931183,399.3581681,54.15903434
273.15,17.7,0.029802771,410.59209,53.33167926
273.15,17.7,0.029058083,400.5907047,54.08704743
273.15,17.7,0.029258629,403.8536798,54.06102946
273.15,17.7,0.02935174,406.2299513,53.78687932
273.15,17.7,0.029283649,401.798975,54.08583666
273.15,17.7,0.029134577,396.7735655,54.3510016
273.15,17.7,0.029098553,400.2992433,54.15316685
273.15,17.7,0.029182767,404.5631704,54.12638946
273.15,17.7,0.029107528,403.3428943,54.13452841
273.15,17.7,0.029371714,407.5164371,53.86051615
273.15,17.7,0.028946868,398.1052619,54.21283279
273.15,17.7,0.029499025,408.3618249,53.68694657
273.15,17.7,0.029242286,405.7403068,53.96810744
273.15,17.7,0.02937077,402.5822791,53.91467206
273.15,17.7,0.029221565,399.666479,54.24649003
273.15,17.7,0.029474251,406.964491,53.68965457
273.15,17.7,0.028894762,397.0737266,54.26760294
273.15,17.7,0.029371899,404.036569,53.9931988
273.15,17.7,0.029150622,403.029086,54.03279878
273.15,17.7,0.029350875,403.1757137,54.02595753
273.15,17.7,0.029389228,405.9403511,53.93873818
273.15,17.7,0.02988827,413.7996026,53.17636329
273.15,17.7,0.029310872,404.1151667,53.84326222
273.15,17.7,0.029225191,404.3942383,54.10205892
273.15,17.7,0.029151708,403.8431039,54.00997556
273.15,17.7,0.029268079,399.800814,54.22787566
273.15,17.7,0.029146039,401.0853831,54.11292325
273.15,17.7,0.029261232,399.5990653,54.05739178
273.15,17.7,0.029101544,397.2297493,54.33098767
273.15,17.7,0.029225335,403.460078,53.98113577
273.15,17.7,0.029539354,406.8635756,53.72419631
273.15,17.7,0.029433639,407.3791353,53.68069745
273.15,17.7,0.029219372,405.8302226,54.13202298
273.15,17.7,0.029230253,402.3325126,54.05537436
273.15,17.7,0.029246204,403.2919775,54.0728748
273.15,17.7,0.029576442,407.7081796,53.63364642
273.15,17.7,0.029456601,408.6620326,53.72481737
273.15,17.7,0.029004649,400.2596671,54.17941282
273.15,17.7,0.029006905,400.2620722,54.31869719
273.15,17.7,0.028915596,398.426677,54.27971514
273.15,17.7,0.029216513,400.0750464,54.22200096
273.15,17.7,0.02921546,405.9334097,54.10178597
273.15,17.7,0.029268948,401.8541879,53.91353224
273.15,17.7,0.029271143,402.407203,53.9440643
273.15,17.7,0.028890461,396.3242615,54.3323435
273.15,17.7,0.029088159,401.8121254,54.02093186
273.15,17.7,0.0291421,398.0489607,54.33553209
273.15,17.7,0.029408354,402.4947484,53.98322673
273.15,17.7,0.029058685,398.9632677,54.14235461
273.15,17.7,0.029557149,408.868605,53.51514884
273.15,17.7,0.029726133,410.205098,53.44262753
273.15,17.7,0.029442966,406.1427216,53.82499206
273.15,17.7,0.029559541,409.4810819,53.5932232
273.15,17.7,0.02961897,408.0741786,53.59216498
273.15,17.7,0.029600095,405.8221383,53.66394207
273.15,17.7,0.029023971,399.2210526,54.25079723
273.15,17.7,0.029254795,403.0159899,53.95997522
273.15,17.7,0.029188972,402.0639666,54.06080117
273.15,17.7,0.029457695,409.2464845,53.73121353
273.15,17.7,0.029172902,400.8518613,54.22670688
273.15,17.7,0.028983395,400.2452643,54.28757387
273.15,17.7,0.029303635,405.9641583,54.0361036
273.15,17.7,0.029165744,403.9204235,54.06441472
273.15,17.7,0.028959435,399.2245852,54.19305012
273.15,17.7,0.029393421,402.4626107,54.00589242
273.15,17.7,0.029613577,406.4431595,53.62491638
273.15,17.7,0.029404134,407.443893,53.87949292
273.15,17.7,0.028958973,399.2679929,54.16349498
273.15,17.7,0.029588423,407.8212062,53.64988353
273.15,17.7,0.029419445,404.8488838,53.84750082
273.15,17.7,0.029407708,406.7011715,53.87048313
273.15,17.7,0.029073539,400.7210747,54.25255915
273.15,17.7,0.029558269,408.2200305,53.58500845
273.15,17.7,0.029167925,404.0393739,54.21229533
273.15,17.7,0.029189185,401.7307311,54.17795339
273.15,17.7,0.02935991,409.3875709,53.93468187
273.15,17.7,0.02925384,405.0192582,54.08337974
273.15,17.7,0.028988468,397.8722792,54.25765897
273.15,17.7,0.02930986,402.1300155,53.96496103
273.15,17.7,0.028982746,397.7409402,54.26069858
273.15,17.7,0.029058466,397.1623005,54.25343403
273.15,17.7,0.029397018,408.8791071,53.83806375
273.15,17.7,0.029377994,408.5298418,53.85514368
273.15,17.7,0.029791904,411.5275721,53.2590563
273.15,17.7,0.029151506,400.9322246,54.14211231
273.15,17.7,0.029571436,405.4444281,53.6539232
273.15,17.7,0.029026846,399.3797154,54.23302073
273.15,17.7,0.029253989,400.2684497,54.12004308
273.15,17.7,0.029594501,408.0815929,53.49102443
273.15,17.7,0.029356032,400.4009769,54.01697523
273.15,17.7,0.02914407,402.9457731,54.0630417
273.15,17.7,0.029406672,406.9710532,53.82221503
273.15,17.7,0.029188647,399.7160069,54.18880909
273.15,17.7,0.029415354,407.4913519,53.85972291
273.15,17.7,0.029289746,404.819156,53.84693211
273.15,17.7,0.029254276,405.0195524,53.9762133
273.15,17.7,0.029293961,402.2579295,54.12746708
273.15,17.7,0.029491198,407.8655699,53.77306637
273.15,17.7,0.028975328,396.9729075,54.25930261
273.15,17.7,0.029063239,400.8183403,54.10774817
273.15,17.7,0.029318587,402.4547493,54.04014419
273.15,17.7,0.029213238,402.1448722,54.07248429
273.15,17.7,0.029504091,408.3839952,53.59369486
273.15,17.7,0.028887914,397.0078027,54.3595091
273.15,17.7,0.028923722,399.6835199,54.24999944
273.15,17.7,0.02950834,408.923748,53.663502
273.15,17.7,0.02923208,400.5855246,54.16255894
273.15,17.7,0.029195369,403.4328205,53.88430711
273.15,17.7,0.02930652,405.8777047,54.04713983
273.15,17.7,0.029289205,396.8550223,54.24468521
273.15,17.7,0.029331925,401.1028732,54.10488201
273.15,17.7,0.02923844,401.4305797,53.95381812
273.15,17.7,0.029146396,402.7090518,54.12674925
273.15,17.7,0.029239275,404.9789231,54.04889363
273.15,17.7,0.029519294,409.0547064,53.6604662
273.15,17.7,0.029079039,399.8253441,54.17326575
273.15,17.7,0.029149819,404.6718495,54.12757029
273.15,17.7,0.02906658,397.866685,54.32652873
273.15,17.7,0.029166515,400.727186,54.09874109
273.15,17.7,0.029132743,401.452988,54.21869918
273.15,17.7,0.028910957,397.0673344,54.30621996
273.15,17.7,0.029434543,402.6379147,53.95026565
273.15,17.7,0.029154485,401.733214,54.12052767
273.15,17.7,0.029497928,406.2388229,53.763777
273.15,17.7,0.029436169,404.1010294,53.81655793
273.15,17.7,0.029246968,405.4508783,54.0631916
273.15,17.7,0.029500192,404.3261748,53.75110804
273.15,17.7,0.029331426,405.7334846,53.77495665
273.15,17.7,0.029640806,409.4201296,53.47327004
273.15,17.7,0.029147208,403.850127,54.09180727
273.15,17.7,0.029461603,404.7601941,53.83986072
273.15,17.7,0.029047683,399.8218358,54.16975368
273.15,17.7,0.029212408,403.8248802,54.0303193
273.15,17.7,0.02917665,402.8454618,54.11887057
273.15,17.7,0.029101251,399.2532974,54.09746728
273.15,17.7,0.029227938,403.8278396,53.93773476
273.15,17.7,0.02937112,404.3462711,53.88623761
273.15,17.7,0.029487897,405.4357453,53.78976995
273.15,17.7,0.0290993,402.9142524,54.08511285
273.15,17.7,0.029341909,404.508239,53.78283447
273.15,17.7,0.028974176,400.5901396,54.27839938
273.15,17.7,0.02941538,408.5304333,53.89088343
273.15,17.7,0.029101665,399.6298973,54.11513985
273.15,17.7,0.028868693,396.6476377,54.33076143
273.15,17.7,0.029067659,400.3733958,54.19241848
273.15,17.7,0.029783851,413.2382744,53.31266547
273.15,17.7,0.028894348,398.9587358,54.2295956
273.15,17.7,0.029256503,398.03788,54.22099316
273.15,17.7,0.029180691,399.2167834,54.17836983
273.15,17.7,0.029593271,407.4845468,53.58539043
273.15,17.7,0.029183592,403.2342666,53.95678696
273.15,17.7,0.0292652,405.7875307,54.06965334
273.15,17.7,0.029211772,400.1048039,54.20593555
273.15,17.7,0.029038151,398.9485225,54.22151013
273.15,17.7,0.02912484,403.3938115,54.04160545
273.15,17.7,0.029326678,402.9783452,53.95122704
273.15,17.7,0.029268189,403.3049281,54.04586841
273.15,17.7,0.029111305,402.5298734,54.21413078
273.15,17.7,0.029121855,404.3534941,54.20306774
273.15,17.7,0.029165636,401.8941165,54.16376279
273.15,17.7,0.029079086,398.8433646,54.14894114
273.15,17.7,0.029298755,404.6920811,53.9769916
273.15,17.7,0.029388633,402.9211813,53.97790657
273.15,17.7,0.029056556,399.1091571,54.1118722
273.15,17.7,0.029493742,405.0202516,53.79092984
273.15,17.7,0.029293195,397.9822843,54.17131061
273.15,17.7,0.0295177,404.5377192,53.71765158
273.15,17.7,0.029602133,408.4265256,53.59800965
273.15,17.7,0.029498975,407.2549098,53.758119
273.15,17.7,0.029365376,401.6939231,53.99719355
273.15,17.7,0.029372863,407.6551437,53.93437987
273.15,17.7,0.029247953,399.6000294,54.23353438
273.15,17.7,0.029370301,405.6716383,53.85968045
273.15,17.7,0.029375805,408.5478138,53.91704002
273.15,17.7,0.029222208,403.8162721,53.89857715
273.15,17.7,0.029025578,399.5389794,54.12981347
273.15,17.7,0.029198268,403.798429,54.02958159
273.15,17.7,0.02912296,400.9597331,54.15719909
273.15,17.7,0.029127871,404.599854,54.15073017
273.15,17.7,0.029252426,402.6274512,54.04586954
273.15,17.7,0.029189036,405.935353,54.10543179
273.15,17.7,0.02931408,401.8909115,54.02995657
273.15,17.7,0.029551241,405.3541046,53.72293142
273.15,17.7,0.029294428,407.4802857,53.96019616
273.15,17.7,0.029141746,405.2872224,54.20528742
273.15,17.7,0.029787039,412.2640934,53.25198512
273.15,17.7,0.029497453,408.8009877,53.61624827
273.15,17.7,0.029297389,407.147596,53.95008139
273.15,17.7,0.029113444,399.1537187,54.24324549
273.15,17.7,0.029379227,405.2057278,53.91841678
273.15,17.7,0.029403539,404.3991229,53.91839211
273.15,17.7,0.029248038,403.0209073,53.90172747
273.15,17.7,0.029026829,400.4289011,54.21184135
273.15,17.7,0.029266409,402.4368684,53.98323152
273.15,17.7,0.029299603,401.2455585,53.99061079
273.15,17.7,0.029370539,401.8001361,54.06002396
273.15,17.7,0.029168688,396.54766,54.25726361
273.15,17.7,0.028876867,397.4761448,54.31275056
273.15,17.7,0.029333431,406.8473702,53.8519167
273.15,17.7,0.029103827,396.5032318,54.30716563
273.15,17.7,0.029652909,409.691921,53.54429985
273.15,17.7,0.029896077,413.8474325,53.15204125
273.15,17.7,0.029116427,399.0210949,54.14600676
273.15,17.7,0.029209848,401.7742491,54.19434439
273.15,17.7,0.029132433,401.7130734,54.19712287
273.15,17.7,0.029395499,407.1981181,53.90429337
273.15,17.7,0.029133588,401.1431669,54.025258
273.15,17.7,0.029181249,402.2286402,54.14246632
273.15,17.7,0.029155726,398.4148765,54.22689491
273.15,17.7,0.029352994,403.9612676,53.82623445
273.15,17.7,0.029582796,406.2157885,53.6397438
273.15,17.7,0.029351773,403.1309991,53.94889811
273.15,17.7,0.029227871,401.5120746,54.25777482
273.15,17.7,0.029489409,404.8594458,53.7003956
273.15,17.7,0.029322032,404.0292754,53.91562105
273.15,17.7,0.029605224,407.4029812,53.63459443
273.15,17.7,0.029006376,400.2855616,54.08882651
273.15,17.7,0.029453096,406.8978518,53.68939562
273.15,17.7,0.029336761,401.8369799,54.07518594
273.15,17.7,0.029147814,402.8744216,54.00089718
273.15,17.7,0.029273592,401.6291133,54.01203756
273.15,17.7,0.029114259,401.6367384,54.11238766
273.15,17.7,0.029400155,407.5401569,53.89931687
273.15,17.7,0.029199629,400.7127567,54.20271523
273.15,17.7,0.029616809,406.0294365,53.65397327
273.15,17.7,0.029477913,404.2035159,53.82768067
273.15,17.7,0.029496546,409.1028319,53.66497895
273.15,17.7,0.029338822,406.9338252,53.90246682
273.15,17.7,0.029089028,397.159742,54.28010989
273.15,17.7,0.029751477,410.6693841,53.35156762
273.15,17.7,0.029302914,397.5423086,54.2063537
273.15,17.7,0.02931004,404.8710772,53.9206135
273.15,17.7,0.029291564,404.9334139,53.85590717
273.15,17.7,0.029057875,400.0043266,54.14425944
273.15,17.7,0.029740737,411.7637487,53.39009008
273.15,17.7,0.029487247,405.9021226,53.79244678
273.15,17.7,0.029559334,407.4259285,53.5500805
273.15,17.7,0.029121037,395.2739949,54.41847066
273.15,17.7,0.029121841,401.5806815,54.0881063
273.15,17.7,0.029491192,407.2770559,53.68016343
273.15,17.7,0.029081001,402.5757431,54.12855317
273.15,17.7,0.029345373,402.5683,53.93743768
273.15,17.7,0.02923183,398.1435394,54.2828137
273.15,17.7,0.029178363,402.4361813,54.14467446
273.15,17.7,0.029214565,399.9358647,54.11745545
273.15,17.7,0.029124982,400.9713416,54.00412476
273.15,17.7,0.029384431,403.7233266,53.86432594
273.15,17.7,0.029503286,410.2077561,53.70308367
273.15,17.7,0.02927911,399.6891941,54.20407481
273.15,17.7,0.029535489,406.6549617,53.7190272
273.15,17.7,0.029091508,398.0432202,54.23265262
273.15,17.7,0.029303503,407.4853627,54.05397152
273.15,17.7,0.028876633,397.4977829,54.27060054
273.15,17.7,0.029167624,401.1627738,54.20179299
273.15,17.7,0.029363886,402.4487674,53.99807494
273.15,17.7,0.029550801,408.6904711,53.63508333
273.15,17.7,0.029083275,396.9657541,54.32866134
273.15,17.7,0.029517904,406.8117422,53.78691436
273.15,17.7,0.029658216,409.5616744,53.53644094
273.15,17.7,0.029548508,408.041276,53.70054671
273.15,17.7,0.02916075,400.0991099,54.26397964
273.15,17.7,0.029047333,400.945678,54.21467519
273.15,17.7,0.029268314,404.2689492,53.96730814
273.15,17.7,0.029236419,405.9636936,54.05547103
273.15,17.7,0.029413364,403.7675784,53.88663447
273.15,17.7,0.029378295,403.2018623,53.84947473
273.15,17.7,0.029132548,401.2954262,54.15926945
273.15,17.7,0.029088467,402.36739,54.10550092
273.15,17.7,0.029140496,399.06538,54.11152225
273.15,17.7,0.02967024,410.9289596,53.43867213
273.15,17.7,0.029291019,405.9293801,53.84164138
273.15,17.7,0.029379643,407.1300324,53.85380899
273.15,17.7,0.029197432,400.9747839,54.23499083
273.15,17.7,0.029579543,408.6988476,53.66664111
273.15,17.7,0.028944019,398.93097,54.26041551
273.15,17.7,0.029127974,400.0413278,54.1491479
273.15,17.7,0.029118196,400.924315,54.24203118
273.15,17.7,0.028984241,397.6817623,54.36399483
273.15,17.7,0.029133498,401.5167,54.19918505
273.15,17.7,0.029675934,410.2730225,53.43145085
273.15,17.7,0.029316067,407.1082872,53.86463158
273.15,17.7,0.029135158,399.2449277,54.17791329
273.15,17.7,0.029256686,402.7791684,54.13049111
273.15,17.7,0.029245638,403.2638162,54.08351237
273.15,17.7,0.029422762,403.9484504,53.88444876
273.15,17.7,0.029356261,407.2671493,53.93250254
273.15,17.7,0.029024649,399.6396648,54.26516497
273.15,17.7,0.029350098,408.0848593,53.86751391
273.15,17.7,0.029044413,400.3990797,54.15789604
273.15,17.7,0.02928492,405.3426991,53.82272862
273.15,17.7,0.029077041,400.9166383,54.11947707
273.15,17.7,0.029617379,409.7486326,53.51362486
273.15,17.7,0.029277888,401.8448862,54.10586256
273.15,17.7,0.029216534,403.2627696,54.1646329
273.15,17.7,0.029286414,405.9876843,53.97769388
273.15,17.7,0.029460402,407.3020728,53.66586593
273.15,17.7,0.029293038,402.223726,54.05480486
273.15,17.7,0.029282918,398.2756161,54.18863709
273.15,17.7,0.028910542,398.952296,54.26832413
273.15,17.7,0.029469993,406.6953328,53.84381944
273.15,17.7,0.029570542,409.2951278,53.61541496
273.15,17.7,0.029285052,406.9148332,54.08916074
273.15,17.7,0.029435693,406.6316889,53.66893656
273.15,17.7,0.028932057,399.8121153,54.21945178
273.15,17.7,0.029427037,405.4844791,53.73219269
273.15,17.7,0.029472701,404.6531495,53.76590184
273.15,17.7,0.029225642,404.7230929,54.11630191
273.15,17.7,0.029103483,400.4266269,54.17346022
273.15,17.7,0.02915476,400.7187956,54.08316017
273.15,17.7,0.029564433,409.6758263,53.61781813
273.15,17.7,0.029428306,403.5516124,53.89287023
273.15,17.7,0.029178463,397.1486613,54.27633799
273.15,17.7,0.028966832,397.429847,54.28916019
273.15,17.7,0.029308075,402.9011312,54.02841056
273.15,17.7,0.029134327,401.5872965,54.18519743
273.15,17.7,0.029254946,403.2339356,53.9680647
273.15,17.7,0.029095207,400.4267118,54.11255401
273.15,17.7,0.029272383,404.9646487,54.0981416
273.15,17.7,0.029290613,400.2054374,54.11971708
273.15,17.7,0.029142565,403.9663904,54.23120155
273.15,17.7,0.029543595,404.5727792,53.73408583
273.15,17.7,0.028946358,399.2466154,54.2206608
273.15,17.7,0.029062388,400.5612531,54.2094282
273.15,17.7,0.029154592,396.4662741,54.30758021
273.15,17.7,0.028873834,397.1090113,54.26778418
273.15,17.7,0.029335293,405.8274791,54.01909717
273.15,17.7,0.029435585,408.2403954,53.83730011
273.15,17.7,0.029339274,407.2675805,53.91679354
273.15,17.7,0.029166169,400.3686196,54.28133603
273.15,17.7,0.029096162,396.9086903,54.31007054
273.15,17.7,0.028844608,396.9614782,54.29469397
273.15,17.7,0.029152249,399.8782954,54.18954633
273.15,17.7,0.02894796,398.8959779,54.24475112
273.15,17.7,0.029274204,404.2507073,54.04357759
273.15,17.7,0.029153272,396.2587644,54.32444716
273.15,17.7,0.029007539,400.1755729,54.245457
273.15,17.7,0.029462636,405.3114851,53.69936122
273.15,17.7,0.029057539,400.8716973,54.02300411
273.15,17.7,0.029313816,404.8777725,54.06399868
273.15,17.7,0.02910884,404.260078,54.11236035
273.15,17.7,0.029384658,406.7640136,53.88227782
273.15,17.7,0.02882578,396.6707234,54.35766105
273.15,17.7,0.029267841,405.9755952,54.00904604
273.15,17.7,0.029306731,398.1570832,54.19942458
273.15,17.7,0.029527411,408.9572789,53.67152591
273.15,17.7,0.029181932,402.6414199,53.96146532
273.15,17.7,0.029347368,402.2815646,54.05431711
273.15,17.7,0.029600946,408.4744759,53.5413158
273.15,17.7,0.029213254,398.9195157,54.12699637
273.15,17.7,0.029150839,401.7542869,54.07384982
273.15,17.7,0.029542654,408.7195868,53.6704083
273.15,17.7,0.029271692,400.5101019,54.13300186
273.15,17.7,0.029249532,403.6579238,54.05592851
273.15,17.7,0.02915568,403.8855324,54.19952839
273.15,17.7,0.028900654,398.6360135,54.2734972
273.15,17.7,0.02932442,400.9216469,54.10835498
273.15,17.7,0.029389106,406.4958451,53.93475732
273.15,17.7,0.0293564,401.0824324,54.00965748
273.15,17.7,0.029570816,408.3625611,53.5905265
273.15,17.7,0.029461387,404.2835836,53.85513925
273.15,17.7,0.029392684,406.4542033,53.77931267
273.15,17.7,0.02954089,405.7782198,53.74830848
273.15,17.7,0.029205828,402.8534113,54.04334093
273.15,17.7,0.029085835,401.2462271,54.14485595
273.15,17.7,0.029381641,403.072082,53.8902972
273.15,17.7,0.029610063,409.7238778,53.52142778
273.15,17.7,0.029391929,405.6789699,53.74877214
273.15,17.7,0.029355881,400.7526925,54.0452997
273.15,17.7,0.029124298,400.6845589,54.19785738
273.15,17.7,0.029184933,404.3540144,54.15309157
273.15,17.7,0.029097445,402.1644641,54.03018028
273.15,17.7,0.029151651,397.7574233,54.29205521
273.15,17.7,0.0289356,396.8994676,54.29005301
273.15,17.7,0.029183043,402.8349456,54.03842368
273.15,17.7,0.029099794,401.5472184,53.96949006
273.15,17.7,0.029445389,406.686862,53.84317671
273.15,17.7,0.029406754,407.3123846,53.89396917
273.15,17.7,0.029357843,405.8694928,53.9812932
273.15,17.7,0.02920586,402.8084077,54.23512888
273.15,17.7,0.029536925,407.9885678,53.58041392
273.15,17.7,0.029110103,402.8229886,54.07394787
273.15,17.7,0.029654855,409.9551169,53.40999245
273.15,17.7,0.029299559,400.7489585,54.15308515
273.15,17.7,0.029261511,403.8797356,53.83389173
273.15,17.7,0.029224685,403.9207964,53.98379367
273.15,17.7,0.029217222,400.4389825,54.17752768
273.15,17.7,0.028940178,396.0031697,54.38793149
273.15,17.7,0.029416963,404.0534968,53.90839326
273.15,17.7,0.029035333,402.0174943,54.19082899
273.15,17.7,0.029297556,406.4044683,53.99238451
273.15,17.7,0.029436688,405.0173803,53.81748503
273.15,17.7,0.029331202,405.5174526,54.01339043
273.15,17.7,0.029341148,401.5555287,53.98173472
273.15,17.7,0.029436413,406.0577554,53.8553934
273.15,17.7,0.029197444,399.237999,54.15157196
273.15,17.7,0.029402776,407.4085829,53.91379
273.15,17.7,0.029097029,402.5991386,54.07528375
273.15,17.7,0.029804977,412.4993114,53.30860597
273.15,17.7,0.029803659,411.5365841,53.2749433
273.15,17.7,0.029177025,398.2512732,54.157085
273.15,17.7,0.029228085,403.3597665,54.09178465
273.15,17.7,0.029167516,402.0143201,54.06777694
273.15,17.7,0.029333852,407.828323,53.9631216
273.15,17.7,0.02925405,400.275992,54.01536732
273.15,17.7,0.029203235,399.2567865,54.08594339
273.15,17.7,0.028964478,399.0596276,54.18883179
273.15,17.7,0.029152368,395.7504307,54.30994645
273.15,17.7,0.029026027,398.3879152,54.22639203
273.15,17.7,0.029471324,403.4768802,53.81196254
273.15,17.7,0.029229303,402.1101167,54.01542033
273.15,17.7,0.029590932,409.5530497,53.60631741
273.15,17.7,0.029118066,398.7341921,54.17947075
273.15,17.7,0.029168403,403.0346723,54.02498315
273.15,17.7,0.02896825,399.8576022,54.14384425
273.15,17.7,0.029378301,401.4552371,53.9614348
273.15,17.7,0.029454359,406.0203778,53.68793854
273.15,17.7,0.029643779,410.2631246,53.39552168
273.15,17.7,0.028919822,398.738348,54.18633471
273.15,17.7,0.029051764,398.8898019,54.2290058
273.15,17.7,0.029602425,409.388886,53.61217694
273.15,17.7,0.029301397,399.6866207,54.17003402
273.15,17.7,0.029417675,405.9510237,53.78066319
273.15,17.7,0.029320167,399.0490383,54.13570687
273.15,17.7,0.02949304,407.4606276,53.64288949
273.15,17.7,0.029462088,409.5477777,53.72964893
273.15,17.7,0.029234295,404.4657657,54.14934845
273.15,17.7,0.029346626,402.653081,53.95698772
273.15,17.7,0.029165337,400.528459,54.07168268
273.15,17.7,0.029229811,401.7622474,54.07017445
273.15,17.7,0.02902454,398.3269084,54.16479611
273.15,17.7,0.029392475,408.2273849,53.81789622
273.15,17.7,0.029684711,411.7421096,53.43636964
273.15,17.7,0.029361155,403.6835965,53.8756111
273.15,17.7,0.029714999,409.6493645,53.47053615
273.15,17.7,0.02909795,402.0617489,54.11131295
273.15,17.7,0.028832349,396.3937623,54.39806571
273.15,17.7,0.029448056,403.3130614,53.86544169
273.15,17.7,0.029074596,400.7696158,54.22586198
273.15,17.7,0.02928209,402.6567859,53.8988605
273.15,17.7,0.02934541,407.8008307,53.93211495
273.15,17.7,0.028838995,395.8869567,54.41791824
273.15,17.7,0.029314667,405.1419132,53.96165266
273.15,17.7,0.029321209,401.6332703,54.00482492
273.15,17.7,0.029066783,402.9117877,54.16194679
273.15,17.7,0.029096173,398.1270812,54.25622103
273.15,17.7,0.029142017,402.8554106,54.0115674
273.15,17.7,0.029174592,403.8238473,54.15715827
273.15,17.7,0.029153566,398.6168079,54.25518289
273.15,17.7,0.029249983,402.3557913,54.13935037
273.15,17.7,0.029032144,397.9109989,54.26612845
273.15,17.7,0.02897496,398.5595988,54.24623253
273.15,17.7,0.029220843,401.5969391,54.16108557
273.15,17.7,0.02928491,404.0849378,54.12823444
273.15,17.7,0.02900341,397.6636878,54.26389337
273.15,17.7,0.029591499,407.0550631,53.60162528
273.15,17.7,0.029253223,404.0177019,53.92645103
273.15,17.7,0.029149822,403.1469301,54.01410356
273.15,17.7,0.029273557,403.1872792,53.93298438
273.15,17.7,0.028959178,399.0614186,54.23829915
273.15,17.7,0.028853978,396.9527375,54.32490286
273.15,17.7,0.02923003,396.878491,54.28225728
273.15,17.7,0.028978981,396.8331729,54.34736449
273.15,17.7,0.029599351,409.3116941,53.59666621
273.15,17.7,0.029457359,407.8825141,53.64117734
273.15,17.7,0.029390995,408.0357345,53.79760737
273.15,17.7,0.029643824,410.0730942,53.43425107
273.15,17.7,0.029426009,406.2103117,53.76311483
273.15,17.7,0.029189086,401.7677935,54.03615805
273.15,17.7,0.029286723,401.181212,54.05140294
273.15,17.7,0.029493083,405.736871,53.76455854
273.15,17.7,0.02888865,398.344681,54.34497464
273.15,17.7,0.029311455,403.6461626,53.89053518
273.15,17.7,0.029304399,402.8567164,54.02757788
273.15,17.7,0.02918945,401.6511185,54.16137168
273.15,17.7,0.029236346,402.3369107,53.98221554
273.15,17.7,0.029261505,406.9566505,54.06158695
273.15,17.7,0.029143144,399.8084807,54.14264235
273.15,17.7,0.028974762,398.64484,54.2133287
273.15,17.7,0.029050917,399.3034527,54.18542118
273.15,17.7,0.029600944,406.9263937,53.62467599
273.15,17.7,0.029342577,405.8980851,53.81851617
273.15,17.7,0.029235653,404.4880867,53.86356796
273.15,17.7,0.029558634,406.7932803,53.62418132
273.15,17.7,0.029806902,412.4353614,53.24970895
273.15,17.7,0.029144501,402.8355985,54.13870995
273.15,17.7,0.029584734,409.5884763,53.48070019
273.15,17.7,0.029379685,403.1911121,54.00740812
273.15,17.7,0.029425983,406.8420808,53.66263684
273.15,17.7,0.029335112,404.8213019,53.7547568
